valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
35000;Procuro apartamentos no riacho fundo ll, em São Sebastião, E no Paranoá parque!!!PAGO A VISTA!!!!!!!! PROCURO COM URGÊNCIA!!!  Ligue AGORA   Quer vender seu imóvel ??? Lote , cháca...;Paranoa Parque; Brasília;2;0;1;50;0;0;Nenhuma;0;0;0;0;0;0
630000;MASSUH IMÓVEIS VENDE IMÓVEL EXCLUSIVO:  SHCES 913   3 QUARTOS   REFORMADO   VAZADO   1 SUÍTE   ARMÁRIOS PLANEJADOS EM TODOS OS COMODOS   VISTA PARCIAL   CARLOS QUINTINO     Apartam...;Cruzeiro Novo; Brasília;3;0;2;64;876;280;Nenhuma;1;0;0;0;0;1
600000;Parque das Águas Residencial Clube   Avenida Parque Águas Claras , Águas Claras  Excelente apartamento de 3 QUARTOS!!! 85 m², Nascente Reformado   3 Quartos com ampla sala   2 suít...;Avenida Parque Águas Claras; Norte;3;1;2;75;0;690;Nenhuma;0;0;0;0;0;0
1950000;SQS 105   EXCELENTE PLANTA ESSE IMÓVEL   Nascente   Linda vista.  Descrição do imóvel:    Área privativa190,50 m²   Área construída 286,45 m²   Salão,    04 quartos sendo 01 suíte...;Asa Sul; Brasília;4;1;3;190;3401;1950;Nenhuma;1;0;0;0;1;0
560000;Edifício Renato de Sá JR   Apartamento com 2 dormitórios à venda, 80 m² por R$ 560.000   Guará II   Guará/DF  Apartamento de três quartos revertidos em dois quartos, a sala ficou m...;QI 31; Guara II;2;1;2;80;0;650;Nenhuma;0;0;0;0;0;0
275000;Condomínio Master Place   Apartamento 1 Quarto   Asa Norte  Apartamento com 27 m² , 1 quarto, sala, cozinha, bem dividido.mobiliado, ar condicionado, garagem coberta.  Prédio com c...;SGAN 912; Asa Norte;1;1;1;27;0;400;Nenhuma;0;0;0;0;0;0
2907433;COELHO IMÓVEIS CONSULTORIA PRIME VENDE:  SNQW 110 PRONTO COM 4 SUITES EM BAIRRO DE ALTO PADRÃO DE FRENTE PARA O PARK.  >APARTAMENTO EMPREENDIMENTO A POUCOS METROS DO COMERCIO LOCAL...;SQNW 110 Bloco J; Setor Noroeste;4;3;5;191;0;0;Nenhuma;1;0;0;1;0;0
230000;Apartamento 3 Quartos   Reformado   Riacho Fundo I  Especificações do Apartamento: 90 m² de área útil e possui: 3 quartos, sendo uma suíte, sala espaçosa, banheiro social, cozinha,...;Avenida Sucupira; Riacho Fundo I;3;0;2;90;0;100;Nenhuma;1;0;0;0;0;0
235999;Residencial Espaço Samambaia Qs 113, Conjunto B Samambaia Sul CEP 72301 562  RESIDENCIAL ESPAÇO SAMAMBAIA  Venha viver com estilo em Samambaia Sul! Belíssimo prédio projeto de 60 a...;QS 113 Conjunto B; Samambaia Sul;2;1;2;61;0;300;Nenhuma;0;0;0;0;0;0
264000;Lançamento Residencial Belo Viver QR 110 Conjunto, Samambaia Sul, Samambaia  R$ 249.990,00 Quadra 110 Samambaia Sul. 150 metros da estação do metrô.  Apartamentos de 2 quartos na R...;QR 110 Conjunto 18; Samambaia Sul;2;1;1;42;0;0;Nenhuma;0;0;0;1;0;0
530000;***ATENÇÃO NÃO RESPONDEMOS EMAIL, CONTATO SÓ PELO TELEFONE:   Localizado em uma das melhores quadras de Águas Claras, o edifício smart conta com um lazer mais COMPLETO e luxuoso qu...;Avenida Sibipiruna; Sul (Águas Claras);2;1;2;54;0;567;Nenhuma;0;0;0;0;0;0
399000;"Carpe Diem   Apartamento 2 Quartos   Andar Alto   Vista Livre   Taguatinga  ESPECIFICACcedil;ÕES DO IMÓVEL:  O apartamento possuí 62m² bem divididos, com 2 quartos sendo 1 suíte; S...";QI 12; Setor Industrial;2;1;2;62;0;399;Nenhuma;1;0;0;0;0;0
650000;DALL'OCA IMÓVEIS VENDE:  Ótimo apartamento vazado e nascente. Composto de sala ampla, bem arejada e integrada a cozinha. 2 quartos com armários.  Banheiro social.  Cozinha espaçosa...;SQN 412 Bloco B; Asa Norte;2;0;1;68;1228;500;Destaque;0;0;0;0;0;0
735000;MASSUH IMÓVEIS VENDE:  SQN 405   NASCENTE   VISTA LIVRE   MEIO DE QUADRA   VAZADO   EXCELENTE LOCALIZAÇÃO     Apartamento:   SALA AMPLA PARA DOIS AMBIENTES    3 QUARTOS AMPLOS    B...;Asa Norte; Brasília;3;0;2;79;0;600;Nenhuma;0;0;0;0;0;0
0;Características do apartamento do Residencial Ingrid. São: 02 quartos sendo 01 suíte,  Sala com varanda e ambiente para mesa de 04 a 06 cadeiras. Banheiros com armários e box em bl...;Quadra 205; Aguas Claras;2;1;2;60;0;578;Nenhuma;1;0;1;0;0;0
265000;Residencial Avenida QN 303, Conjunto 03, Samambaia  Apto de 2 quartos   Residencial Avenida (Samambaia) Localização: Localizado na QN 303, Conjunto 03, próximo à Estação Terminal d...;QN 303 Conjunto 3; Samambaia Sul;2;1;1;51;0;270;Nenhuma;0;0;0;1;0;0
160000;"Samuel Pereira oferece: Apartamento 2 Quartos no Setor de Mansões de Sobradinho.   NÃO ACEITA FINANCIAMENTO.   Composto da seguinte forma:   Sala;   Cozinha;   Banheiro Social;   2...";QMS 14; Sobradinho;2;0;1;70;200;0;Nenhuma;0;0;0;0;0;0
270000;Branco Imóveis   Aluga kitnet AE 04 BLOCO B, Guará II. Excelente localização, próximo ao Banco BRB e Banco Itaú, farmácia, padaria. Possui 47m².  APARTAMENTO DISPÕE DE: Sala ampla...;Guara II; Brasília;1;0;1;47;0;480;Nenhuma;0;0;0;0;0;0
850000;"CLSW 300A – DUPLEX – 2 QUARTOS, COM PISCINA, ACADEMIA E SAUNA.   Apartamento Duplex/Loft com 98m²; de área privativa, padrão Via Engenharia, 2 quartos (sendo 1 suíte), com 0...";Setor Sudoeste; Brasília;2;2;2;98;0;780;Nenhuma;1;1;0;0;0;0
1250000;Venha morar nesse maravilhoso Apartamento localizado na melhor quadra do Sudoeste SQSW 101 Bloco H Apt todo reformado, originalmente 3 quartos, transformado em 2 quartos, um dos qu...;Setor Sudoeste; Brasília;3;1;3;91;0;939;Nenhuma;0;0;0;0;0;0
410000;Residencial Das Palmeiras   Apartamento 3 Quartos   2 Vagas de Garagem   Samambaia Norte  Apartamento de 3 quartos com lazer completo no Condomínio Residencial das Palmeiras.  Espe...;QR 410 Conjunto 1; Samambaia Norte;3;2;2;70;0;554;Nenhuma;0;0;0;0;0;0
199900;Lançamento Total Ville Ceilândia  O primeiro lançamento do Total Ville Ikeda é apenas o começo de uma bairro planejado que transformará a região.  O projeto contará com apartamento...;QNR 4 Área Especial 21; Ceilandia Norte;2;0;1;45;0;0;Nenhuma;0;0;0;0;0;1
325000;Excelente Apartamento de 02 Quartos (3º andar) no Jardins Mangueiral na QC 10 por R$325.000,00  Sala ampla com piso em porcelanato, painel planejado, espelho e teto em sanca com pr...;Quadra QC 10; Jardins Mangueiral;2;1;1;48;0;0;Nenhuma;0;0;0;0;0;1
1660000;Fernandes & Coelho Imóveis vende belíssimo apartamento de 150m², com 03 suítes, sala para 03 ambientes, cozinha ampla, armários planejados em todos os ambientes, piso em porcelanat...;Sul; Brasília;3;3;5;150;0;990;Nenhuma;1;0;0;0;0;1
315000;"Viver Melhor   Apartamento 2 Quartos   Reformado   Armários   Samambaia Sul  ESPECIFICACcedil;ÕES DO IMÓVEL:  O apartamento conta com 58m² sendo 2 quartos ( 1 suíte); Sala com 2 am...";Quadra 301 Conjunto 1; Samambaia Sul;2;1;2;58;0;490;Nenhuma;1;0;0;0;0;0
315000;Apartamento no Núcleo Bandeirante, Cidade Tranquila.  Localização: Próximo a escola, bancos, farmácia, padaria, mercado, posto de gasolina, parada de ônibus e fácil acesso à EPNB....;Segunda Avenida Bloco 420; Núcleo Bandeirante;2;0;1;72;0;0;Nenhuma;0;0;0;1;0;0
290000;Guará II   Apartamento à venda.   Excelente apartamento à venda no Edifício Belvedere Antares. Conta com:   01 quarto   01 sala   01 banheiro social   01 cozinha   Varanda aberta n...;Área Especial 2-A Módulo C/D; Guara II;1;0;2;35;300;326;Destaque;0;0;1;0;0;0
700000;Rua 19 Sul, Águas Claras   Duplex com 2 quartos para venda.  Excelente apartamento à venda no Residencial Atrium.   Conta com:    2 Quartos   Sendo duas suítes, uma com closet   Ar...;Rua 19; Sul (Águas Claras);2;1;2;82;960;655;Super destaque;1;0;0;0;0;0
467356;"Reserva Parque Clube   Águas Claras;    2 e 3 quartos com suíte;    Coberturas com suíte;    Diferentes opções de planta;    Lazer mais que completo;    O Reserva Parque Clube está...";Rua das Carnaúbas; Norte;2;1;3;67;0;0;Nenhuma;1;0;0;0;0;0
935000;MASSUH IMÓVEIS VENDE:  VIA CLUB RESIDENCE   NASCENTE   REFORMADO   ANDAR ALTO   VISTA LIVRE   VARANDA   ARMÁRIOS PLANEJADOS   SUÍTE   LAZER COMPLETO   VAGA DE GARAGEM   ATOS BUENO...;Norte; Brasília;4;1;3;109;0;980;Nenhuma;1;0;1;0;0;1
250000;Edifício Bercy Village   Apartamento 1 quarto   Lazer Completo   Águas Claras   Duplex de 1 quarto, Lazer Completo, Ótima Localização.  São 34m² Duplex 1 quarto, sendo uma suíte, s...;Quadra 206; Sul;1;1;1;34;0;368;Nenhuma;1;0;0;0;0;0
76999;Vendo ótimo ágio de apartamento no Paranoá parque, ótima quadra, ótima localização, próximo ao lago!! Apartamento com 2 quartos, sala, cozinha, banheiro, vaga de estacionamento.. r...;Paranoa Parque; Brasília;2;1;1;55;0;0;Nenhuma;0;0;0;0;0;0
399000;Excelente Apartamento no Edifício João Paulo II, na Melhor localização do Jardim Botânico  O imóvel possui 50m² de área útil.  Acesse o link abaixo e assista o vídeo desse belíssim...;Condomínio San Diego; Setor Habitacional Jardim Botânico;1;0;1;50;0;300;Nenhuma;0;0;0;0;0;0
875000;Endereço: Quadra 209 Residencial Mirante do bosque   Aguas claras DF  CEP: 71930 750  Condomínio: R$674,00  IPTU R$ : 900,00  Metragem: 93 M² Descrição do imóvel: Apartamento de 3...;Sul (Águas Claras); Brasília;3;2;3;93;900;674;Nenhuma;0;0;0;0;0;0
860000;Residencial Tropical   Apartamento 3 quartos   Lazer Completo   Águas Claras Sul.  São 107m² bem divididos e espaçosos, com ,3 quarto, sendo 1 suíte espaçosa com closet, banheiro s...;Rua 8; Sul;3;2;2;107;0;860;Nenhuma;1;0;0;0;0;0
530000;Residencial Maria Angela Jannuzzi Quadra 301, Águas Claras  Apartamento 3 quartos, Águas Claras  DESCRIÇÃO DO IMÓVEL: Excelente apartamento 3 quartos sendo 1 suíte, área privativa...;Avenida Parque Águas Claras Quadra 301 Conjunto 10; Norte (Águas Claras);3;1;2;90;0;500;Nenhuma;1;0;0;0;0;0
600000;"Lindo Apartamento 3 Quartos, Residencial Natália Valois, Águas Claras Oportunidade em Águas Claras Sul!  Especificações do Apartamento: 70 mts, 3 Quartos (Uma suíte); 1 banheiro So...";Avenida Parque Águas Claras; Norte (Águas Claras);3;1;2;70;0;595;Nenhuma;1;0;0;0;0;0
898000;A Home Imobiliária vende com exclusividade! Residencial Chateau Valois  Apartamento para pessoas exigentes que querem morar com conforto e bem estar, porteira fechada. O apartament...;Rua 36; Sul (Águas Claras);3;2;2;78;900;529;Nenhuma;0;0;0;0;0;0
350000;Blend Hplus Long Stay   Apartamento 1 Quarto   Com Armários   Andar Alto   Águas Claras  Blend Hplus Long Stay, Apartamento 1 Quarto, Reformado, Com Varanda na Sala e no Quarto, An...;Avenida das Araucárias; Sul;1;1;1;34;0;350;Nenhuma;0;0;1;0;0;0
560000;  02 quartos (sendo 1 suite c/ ar cond.)   Sala com ar condicionado   Cozinha    Área de serviço    WC social + suite   01 vaga   Detalhes: andar alto, Nascente, moveis planejados,...;Guara II; Brasília;2;1;2;55;0;0;Destaque;1;0;0;0;0;1
320000;( desocupado ) ( OPORTUNIDADE )    2 quartos    garagem coberta    painel de tv   armários na cozinha    mesa de mármore grande   guarda roupas nos quartos   ar condicionado    qua...;Rua 4A; Setor Habitacional Vicente Pires;2;1;2;68;0;210;Nenhuma;0;0;0;0;0;0
820000;Apartamento 3 quartos no Residencial Monet   Águas Claras  Belíssimo apartamento 3 quartos (sendo 1 suíte) no Residencial Monet. Vista livre, nascente, varanda, sala ampla com 3 am...;Avenida Pau Brasil; Norte (Águas Claras);3;1;3;105;0;800;Nenhuma;1;0;1;0;0;0
300000;Edifício Portal Master 1 quarto  reformado  Sudoeste.  Apartamento 1 quarto reformado, sala, cozinha e banheiro social, semi mobiliado. Inclui toda a mobília das fotos. Kit reforma...;CCSW 1; Setor Sudoeste;1;0;1;28;0;320;Nenhuma;0;0;0;0;0;0
365000;"DF Century Plaza   Apartamento 1 Quarto   Águas Claras  Especificações do apartamento: 34 metros . Armários Planejados em todos os ambientes; . Fogão cooktop elétrico 4 bocas (não...";Rua Copaíba; Norte (Águas Claras);1;1;1;34;0;380;Nenhuma;0;0;0;1;0;1
0;"Residencial Acrópole apartamento 2 Quartos   Águas Claras  Residencial Acrópole 2 Quartos   Vaga de Garagem   Excelente Localização   Águas Claras   Quitado; 72 mts²  Escriturado;...";Praça 310 B QS 05; Areal;2;1;2;78;0;0;Nenhuma;0;0;0;0;0;0
113000;  Apartamento guara 2. QE 40 rua 20 composto por: * Primeiro Andar * 2 quartos * cozinha * Banheiro * não possui vaga de garagem * Apenas seção de Direito * Não Aceita financiament...;QE 40; Guara II;2;0;1;60;0;0;Nenhuma;0;0;0;0;0;0
479000;1º ANDAR + CANTO + NASCENTE + VAZADO! SHCES 403, CRUZEIRO NOVO  *CONDIÇÕES DE PAGAMENTO: SOMENTE À VISTA!**  More com conforto, segurança e em localização privilegiada!  Excelente...;Cruzeiro Novo; Brasília;3;0;1;63;0;0;Nenhuma;0;0;0;0;0;0
249000;KITNETE BEM LOCALIZADA, PARA USO MISTO, COM SALA, COZINHA COM FOGAO COKTOP, ARMARIOS, SUITE COM BANHEIRO COM BOX EM BLINDEX, PISO EM PORCELANATO E ESQUADRIA EM ALUMINIO COM BLINDEX...;Setor Sudoeste; Brasília;1;0;1;28;0;266;Destaque;1;0;0;0;0;0
55000;Vendo ótimo apartamento no condomínio 22 do riacho fundo ll, apartamento com 2 quartos, sala, cozinha, banheiro, condomínio fechado!! Porteiro 24h, portão eletrônico, câmera de seg...;Riacho Fundo II; Brasília;2;1;1;55;0;0;Nenhuma;0;0;0;0;0;0
260000;Apartamento de 02 Quartos (3º andar), no Jardins Mangueiral QC 06 por R$260.000,00  Sala para dois ambientes, pisos em cerâmica, e sacada aberta.  02 (dois) quartos e 01 (um) banhe...;Quadra QC 6; Jardins Mangueiral;2;1;1;48;0;0;Nenhuma;0;0;1;0;0;0
250000;Vendo ótimo apartamento localizado na ade de águas claras, com 2 quartos, sala, cozinha, banheiro e área de serviço!! Lindo Apartamento todo decorado, com porcelanato, mobiliado, m...;Area de Desenvolvimento Economico; Brasília;2;0;1;64;0;0;Nenhuma;0;0;0;0;0;0
1070000;Residencial Ipês, Quadra 103 Águas Claras  Excelente imóvel reformado, com 4 quartos sendo 1 suíte, conceito aberto integrando sala de jantar, sala social para 3 ambientes, varanda...;Quadra 103; Norte (Águas Claras);4;2;1;139;1464;1200;Destaque;1;0;1;0;0;0
1300000;"Apartamento de 04 Quartos no Redencial Boulevard, Rua 8 Norte, com 157m2; piso de porcelanato na sala, cozinha e banheiros e flutuante nos quartos; duas suítes (uma com banheira e...";Rua 8; Norte;4;2;4;157;1900;1000;Nenhuma;1;0;0;0;0;0
350000;Residencial Mont Serrat Studios   Apartamento 1 Quarto   Reformado   Sudoeste  Especificações do Apartamento: Área útil de 25 m²   Kit Stúdio  Cozinha: Sala com rack e home office,...;QMSW 5; Setor Sudoeste;1;1;1;25;0;280;Nenhuma;0;0;0;0;0;0
950000;NASCENTE + VISTA LIVRE + VAZADO! SHCGN 709, ASA NORTE  More com qualidade de vida, segurança e em localização privilegiada! O imóvel é nascente, vista livre e vazado!  Lindo aparta...;Asa Norte; Brasília;3;0;3;108;0;0;Nenhuma;0;0;0;0;0;0
1520000;O apartamento no bairro Asa Sul com 179 metros quadrados com 4 quartos sendo 4 suites e 6 banheiros;EQS 414/415; Asa Sul;4;0;6;179;0;0;Nenhuma;1;0;0;1;0;0
260000;Apartamento de 29 m², no Bloco D, 1º andar do Condomínio Monte Carlo na Asa Norte. O imóvel possui quarto, sala, cozinha e banheiro e está mobiliado com armários planejados, gelade...;SGAN 914 Módulo H; Asa Norte;1;0;1;29;0;280;Nenhuma;0;0;0;0;0;1
1570000;SQNW 311 NOROESTE, CANTO, NASCENTE, VAZADO, NOVO, 2 VAGAS SOLTAS.  Totalmente novo e exclusivo este maravilhoso empreendimento está pronto para morar e apresenta uma excelente plan...;Setor Noroeste; Brasília;3;2;3;111;2900;990;Nenhuma;0;0;0;0;0;0
395000;"Edifício Jurema   Apartamento 2 Quartos   Taguatinga  Especificações do Apartamento: Área útil de 79 m² com: 2 quartos; sendo uma suíte, Sala, Cozinha; área de serviço; 1 banheiro...";C 1; Taguatinga Centro;2;1;2;79;0;0;Nenhuma;1;0;0;0;0;0
530000;REFORMADO + VISTA LIVRE + LOCALIZAÇÃO TOP! SHCES 509, CRUZEIRO NOVO  More com conforto, segurança e em localização privilegiada! O imóvel está reformado e possuí uma vista incrível...;Cruzeiro Novo; Brasília;3;0;1;63;0;0;Nenhuma;0;0;0;0;0;0
650000;Residencial Portal das Araucárias Rua 30 Sul   Apartamento 3 Quartos  Imóvel composto por:    3 Quartos com armários, sendo uma suíte   Banheiro social   Sala em L, para 2 ambiente...;Rua 30; Sul (Águas Claras);3;1;2;70;800;540;Destaque;1;0;0;0;0;0
364000;QE 12 Apartamento 2 quartos   Reformado   Guará I  São 65 m²   02 quartos (sendo um com espaço para closet) + sala + varanda enorme + cozinha com armários planejados + Banheiro com...;QE 12 Bloco H; Guara I;2;1;2;65;0;510;Nenhuma;0;0;1;0;0;1
155000;Residencial Atual   1 quarto   Samambaia Sul  Apartamento de 01 Quarto (suíte), sala, cozinha e quarto com banheiro. Excelente ventilação natural. Armários embutidos na cozinha, qu...;QN 312 Conjunto 6; Samambaia Sul;1;0;1;30;0;300;Nenhuma;1;0;0;0;0;0
40000;Procuro apartamentos em São Sebastião no condomínio crixá, no Paranoá parque e riacho fundo ll !! preciso urgente!!!! PAGO A VISTA!!!!!!!!  Ligue AGORA   Quer vender seu imóvel ???...;Paranoa Parque; Brasília;2;1;1;50;0;0;Nenhuma;0;0;0;0;0;0
780000;Fernandes & Coelho Imóveis vende excelente apartamento no Residencial Isla Life Style no Guará II. Nascente, composto por 03 quartos, sendo 01 suíte, banheiro social, sala, varanda...;Guara II; Brasília;3;2;2;72;875;698;Nenhuma;1;0;1;0;0;0
550000;Apartamento com ótima localização, próximo de supermercados, padaria, comércio em geral.                                      Descrição do Imóvel                                   ...;QI; Guara II;3;1;1;60;0;590;Nenhuma;0;0;0;0;0;0
560000;Residencial Village   Apartamento 3 quartos   Lazer Completo   Gama  São 84 m² bem divididos e espaçosos, com 3 quartos (sendo 1 suítes ), sala, cozinha grande, área de serviço, ba...;Quadra 5; Setor Industrial;3;1;2;84;0;450;Nenhuma;1;0;0;0;0;0
625000;"Apartamento 2 Quartos   Residencial Boulevard Caymmi   Vista Livre   Andar Alto   Águas Claras  ESPECIFICACcedil;ÕES DO IMÓVEL: O apartamento possui área útil de 60 m², com dois qu...";Rua 8; Norte (Águas Claras);2;1;2;60;0;450;Nenhuma;0;0;0;0;0;0
155000;"Residencial Morada do Sol    Área Privativa: Apartamento 3 Quartos, sendo 1 Suíte (70m²);    3 Quartos, sendo 1 Suíte   Banheiro social   Sala   Cozinha   1 Vaga de garagem  (Sem e...";Riacho Fundo I; Brasília;3;1;2;70;0;180;Nenhuma;1;0;0;0;0;0
615000;Wave Residence   Apartamento 2 quartos à venda em Águas Claras.   O imóvel dispõe:    2 Quartos, sendo um suíte ampla com armários, e 1 quarto com armários suspensos   Sala ampla c...;Rua 18; Norte (Águas Claras);2;1;3;76;862;678;Super destaque;1;0;0;0;0;0
240000;( Oportunidade) ( desocupado )     2 quartos    garagem coberta    armários na cozinha    armário no banheiro    área de serviço separado    piso no porcelanato    andar alto    vi...;Rua 4A; Setor Habitacional Vicente Pires;2;1;1;52;0;190;Nenhuma;0;0;0;0;0;0
229000;Paulo Carvalho Apresenta essa Excelente Apartamento de 63m² na Rua 7 com as seguintes expecificações:    Apartamentos de 63m2   02 quartos   Vista Live   Cozinha com Armários e coo...;Setor Habitacional Vicente Pires; Brasília;2;1;1;63;0;0;Nenhuma;0;0;0;0;0;0
430000;Cruzeiro Novo é um bairro Sensacional, que conta com uma excelente localização, estando a poucos minutos do Plano Piloto e com fácil acesso a saída Norte e Sul, Eptg e Estrutural....;SHCES Quadra 407 Bloco G; Cruzeiro Novo;3;2;1;63;0;400;Nenhuma;0;0;0;0;0;0
465000;Residencial Aguas de Cabo Branco  2 Quartos   Aguas Claras   Apartamento · 57 m² · 2 Quartos com suíte, banheiro social, cozinha, moveis planejados, 01 vaga de garagem coberta  ÁRE...;Rua 9; Sul;2;1;2;57;0;627;Nenhuma;1;0;0;0;0;1
650000;SQN 411   3 Quartos + DCE Revertido  O imóvel dispõe:    3 Quartos   Banheiro social   Sala ampla   Cozinha com armários   Área de serviços em separado   DCE, revertida em quarto c...;SQN 411 Bloco L; Asa Norte;3;0;2;95;0;550;Nenhuma;0;0;0;0;0;0
70000;Vendo lindo apartamento no Paranoá parque, próximo ao lago Paranoá!! Localização excelente!!!! Apartamento com 2 quartos, sala, cozinha, banheiro e pequena área de serviço!! Aparta...;Quadra 29 Conjunto E; Paranoá;2;1;1;50;0;0;Nenhuma;0;0;0;0;0;0
950000;Apartamento de 3 quartos sendo 1 suíte   Aguas Claras    03 quartos sendo 01 suíte   TODOS com ar condicionado   DCE com banheiro   Sala com varanda, painel com gavetas e projeto d...;Sul; Brasília;3;2;2;101;0;0;Nenhuma;1;0;1;0;0;0
2950000;Cobertura duplex Res Absoluto Águas Claras com uma vista deslumbrante para o Parque Ecológico.  Localização:   Rua 19 Norte com Av Castanheiras – Águas Claras – Em frente ao parque...;Rua 19; Aguas Claras;4;4;6;340;0;2264;Nenhuma;0;0;0;0;0;0
345000;Residencial Paulina Vargas   Apartamento 2 Quartos   Aguas Claras  Apartamento possui: 2 quartos, sala, cozinha , banheiro e área de serviço.  01 vaga de garagem   O condomínio pos...;Alameda Gravatá Quadra 301 Conjunto 20; Norte (Águas Claras);2;1;1;42;0;478;Destaque;0;0;0;0;0;0
175000;"Edifício Por do Sol   Apartamento 1 Quarto   Riacho Fundo I.  Especificações do Apartamento: Área útil de 32m² com: 1 quarto; sendo uma suíte, Sala, Cozinha; com armários, área de...";CLN 7; Riacho Fundo I;1;0;1;32;0;240;Nenhuma;1;0;0;0;0;0
310000;O apartamento está localizado no bairro Setor Habitacional Vicente Pires tem 101 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros elevador e garagem tratar 9 86 14 45 00;Rua 8 Chácara 220; Setor Habitacional Vicente Pires;3;1;2;101;0;0;Nenhuma;1;0;0;1;0;0
280000;"Edifício Park Residence   Apartamento 2 quartos   Armários  Vicente Pires  Apartamento de 60 m² 2 quartos , Sala; Cozinha; Área de Serviço, banheiro social Armários Planejados  01...";Rua 3 Chácara 81; Setor Habitacional Vicente Pires;2;1;2;60;0;170;Nenhuma;0;0;0;0;0;1
160000;"  Apartamento em excelente localização!   Próximo ao mercado CAIQUE;   1º andar;   Composto de: sala, cozinha americana com armários, banheiro, 2(dois) quartos, 2 poços de ventilaç...";QS 16 Conjunto 1D; Riacho Fundo I;2;0;1;53;0;0;Nenhuma;0;0;0;0;0;0
295000;"Flat com área privativa de 26m²; em uma localização privilegiada no coração Brasília, próximo a diversos pontos comerciais e com fácil acesso a diversos pontos da cidade.  Um prédi...";Asa Sul; Brasília;1;0;1;26;1898;0;Nenhuma;0;0;0;0;0;0
500000;VENHA MORAR NA REGIÃO MAIS CENTRAL DA CIDADE  LOCALIZAÇÃO ESPETACULAR AO LADO DA ESTAÇÃO CENTRAL DO METRÔ EM FRENTE A FACULDADE UNIPLAN A POUCOS METROS DA ENTRADA PRINCIPAL DO PARQ...;Rua 20; Aguas Claras;2;1;2;64;1200;490;Nenhuma;0;0;0;1;0;0
750000;Excelente Localização! Vazado! 3 Quartos com Armários! Esquadria de Alumínio! Piso Porcelanato! Cozinha com Armários! Banheiro Social com Bancada em Granito e Box em Blindex!  Área...;Asa Norte; Brasília;3;0;2;95;0;820;Nenhuma;0;0;0;0;0;0
40000;A SAMUEL IMOBILIÁRIA oferece: Excelente ÁGIO DE UM apartamento em uma das melhores localizações de Samambaia Norte   Condomínio Vila Rica.   ESPECIFICAÇÕES DO APARTAMENTO: Um lindo...;QN 402 Conjunto D; Samambaia Norte;2;1;1;53;0;300;Nenhuma;0;0;0;0;0;0
750000;Residencial Sofisticato   Duplex 2 quartos   Reformado   Vista Livre   Águas Claras   Apartamento de 2 Quartos, Andar Alto, Reformado, Vista Livre, Bem Localizado.  São 90 m² bem d...;Rua das Figueiras; Norte (Águas Claras);2;2;3;90;0;700;Nenhuma;0;0;0;0;0;0
245000;Ótima Oportunidade em Taguatinga próximo ao Sesc, não perca essa chance.  descrição:  73m2   escriturado  NASCENTE  VIRADO PRA RUA  2 quartos  1 banheiro Sala  Cozinha  garagem  Pl...;CNB 13; Taguatinga Norte;2;1;1;73;0;0;Nenhuma;0;0;0;0;0;0
350001;PLANTÃO DE VENDA: Lillian Martins (6 1) 9   8 2 2 6  7 8 1 2 Fale direto comigo   RESIDENCIAL PAULIANA VAGAS   Apartamento 42.m², nascente, andar alto, vista livre, sala, 2quartos,...;Alameda Gravatá Quadra 301 Conjunto 20; Aguas Claras;2;1;1;43;0;0;Destaque;0;0;0;0;0;0
450000;O imóvel é composto de 3 (três) quartos, sala, cozinha, banheiro social, área de serviços coberta, forro + gesso, porcelanato, garagem para 2 (dois) carros, quintal no fundos, uma...;QNL 17 Conjunto H; Taguatinga Norte;3;2;1;110;1000;0;Nenhuma;0;0;0;0;0;0
1000000;Apartamento vazado,      4 Suítes com armários    4 Salas    Lavabo    Cozinha ampla com armários    Área de serviço    DCE    3 Vagas cobertas    Armários e todos os ambientes...;CNB 9; Taguatinga Norte;4;3;10;275;0;2500;Nenhuma;1;0;0;0;0;0
450000;Excelente apartamento   Riacho Fundo 1 lote 1 Bloco CApartamento 90m² Apartamento Mobiliado.Sendo:02 QUARTOS VARANDA UM BANHEIRO ÁREA DE SERVIÇOCOZINHA PLANEJADA UMA DAS MELHORES L...;CLS 4 Bloco C; Riacho Fundo I;2;0;1;90;560;160;Nenhuma;0;0;1;0;0;1
1699001;Reserva Parque Clube   2 e 3 Quartos   Sinal Facilitado Conheça todos os detalhes do Reserva Parque Clube, mais informações abaixo! ENTREGA SETEMBRO DE 2023 Você que está à procura...;Rua das Carnaúbas; Aguas Claras;3;3;5;188;0;0;Nenhuma;0;0;0;0;0;0
545000;LINDO DUPLEX NO ED. LIBERTY NO CA 09 DO LAGO NORTE 100% revestido, guarita com portaria 24 horas, circuito interno de TV, 2 elevadores.   Excelente apartamento duplex, com 53 m²...;Lago Norte; Brasília;2;1;2;53;499;569;Nenhuma;0;0;0;0;0;0
95000;"Ágio   Residencial Vitória  Apartamento 1 quarto   Samambaia Norte  Oportunida Ágio! Apartamento de 30 m² 1 quarto Sala , Cozinha; Área de Serviço;. Quarto com ármario. Blindex no...";QN 401; Samambaia Norte;1;0;1;33;0;280;Nenhuma;0;0;0;0;0;0
